ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente
68,Pull,,,invalid_date
26,Pull,,22.89,2023-08-09
28,Pull,,,2023-07-02
58,Lunettes de soleil,,,08/08/2024
41,Cravate,2.4,72.58,19/08/2023
81,Montre,,38.25,invalid_date
30,Montre,15.9,,13/12/2023
52,Robe,13.6,97.4,2024-06-20
84,Robe,,,2023-09-14
89,Pull,,,invalid_date
100,Chaussures,16.0,34.95,2024-08-11
64,Cravate,,27.59,2025-05-04
23,Lunettes de soleil,10.5,,2024-03-22
96,Pull,18.7,,03/07/2024
34,Cravate,12.7,,2024-07-31
45,Pull,,,2023-12-03
44,Lunettes de soleil,5.8,,23/02/2024
8,Pantalon,,98.44,invalid_date
69,Pantalon,,,17/10/2023
62,Robe,18.0,29.63,invalid_date
73,Montre,18.0,72.39,2023-09-14
24,Cravate,,88.45,26/05/2023
13,Pantalon,,,invalid_date
32,Pantalon,,,invalid_date
87,Lunettes de soleil,9.4,95.29,06/09/2023
41,Chaussures,,,invalid_date
23,Cravate,6.0,73.0,2023-11-13
66,Pull,20.0,,2022-
8,Chemise,16.7,,2025-03-21
68,Lunettes de soleil,,11.53,20/03/2025
52,Robe,9.6,98.13,2024-01-15
79,Lunettes de soleil,4.2,80.64,2023-10-23
34,Pull,,,11/03/2024
94,Robe,10.4,,invalid_date
75,Pantalon,,78.32,21/07/2023
67,Montre,,89.43,invalid_date
24,Montre,25.0,55.0,2022-01-15
24,Pull,,,06/08/2024
88,Montre,12.0,59.81,2024-05-24
2,Cravate,6.9,,invalid_date
57,Lunettes de soleil,,,29/08/2023
31,Montre,,49.18,invalid_date
83,Chaussures,2.3,,invalid_date
65,Lunettes de soleil,16.5,14.02,23/02/2025
5,Pull,10.5,,2025-01-03
89,Chaussures,,,2023-09-13
61,Pull,,,2025-05-10
73,Chemise,,,2023-07-13
47,Lunettes de soleil,10.7,,2023-11-29
18,Lunettes de soleil,4.8,16.06,2025-04-18
8,Pantalon,,,2025-02-06
5,Chemise,,47.33,20/07/2023
34,Lunettes de soleil,,51.15,2023-06-26
39,Chemise,,,15/03/2024
33,Lunettes de soleil,,84.09,12/12/2023
41,Robe,10.6,42.23,invalid_date
91,Pantalon,,,2024-10-20
13,Chaussures,2.9,69.45,09/08/2023
76,Pantalon,,23.93,26/06/2024
44,Pantalon,10.0,,2025-02-26
59,Pantalon,10.9,,23/09/2023
28,Chaussures,18.2,,27/08/2024
27,Lunettes de soleil,13.3,77.22,2024-12-19
17,Cravate,2.3,62.77,07/08/2024
50,Pantalon,15.1,,invalid_date
16,Pantalon,9.2,,2023-08-22
25,Robe,,,invalid_date
48,Pull,,79.44,2023-11-18
74,Robe,,,2024-10-06
90,Montre,,13.45,10/12/2023
14,Pantalon,,,02/06/2023
75,Lunettes de soleil,,42.58,invalid_date
27,Montre,6.3,,2024-05-20
34,Chaussures,16.8,,25/08/2023
45,Robe,16.0,93.14,invalid_date
4,Pantalon,,73.82,2024-12-15
29,Pantalon,,,06/12/2023
69,Chaussures,17.0,31.87,09/02/2025
91,Montre,18.6,,13/01/2025
81,Chemise,,,invalid_date
18,Montre,,60.14,2025-03-24
13,Chaussures,2.6,,invalid_date
92,Chaussures,10.4,22.59,invalid_date
12,Chemise,2.1,63.04,2023-11-16
65,Montre,9.3,,invalid_date
34,Cravate,3.7,,2023-06-03
97,Chaussures,,,2023-08-05
28,Montre,8.2,,10/06/2023
21,Montre,,48.7,05/04/2024
94,Cravate,,81.32,31/07/2024
16,Montre,2.0,52.5,invalid_date
83,Lunettes de soleil,,87.74,2024-03-21
90,Chemise,,15.75,2024-11-20
36,Chaussures,11.9,,2024-03-13
20,Chaussures,,47.39,18/01/2024
98,Chaussures,10.6,,invalid_date
98,Chemise,8.1,17.59,2024-05-01
21,Chemise,15.1,,2024-02-02
4,Chemise,,73.97,invalid_date
94,Robe,4.6,,invalid_date
52,Cravate,18.2,20.89,2023-12-22
56,Chaussures,,53.87,invalid_date
30,Cravate,,66.38,invalid_date
43,Pull,7.9,,2024-01-22
31,Chemise,19.5,,07/11/2024
46,Chemise,13.9,,2024-01-22
30,Pull,20.0,,2022-01-10
81,Chemise,3.4,,invalid_date
3,Pull,12.6,35.93,2023-10-30
42,Montre,,,invalid_date
95,Pantalon,,73.74,27/07/2024
97,Chaussures,12.8,,invalid_date
45,Lunettes de soleil,7.2,59.09,18/08/2023
6,Pull,,74.14,2025-04-16
37,Cravate,12.8,,invalid_date
19,Cravate,4.2,,24/06/2024
68,Pull,,,2025-02-23
60,Pantalon,,33.71,15/08/2023
75,Pantalon,10.1,,2024-04-23
68,Montre,,,14/12/2024
77,Chemise,,,invalid_date
96,Pull,10.9,,2024-09-22
77,Chaussures,1.8,63.95,invalid_date
30,Pantalon,7.0,79.84,2024-12-30
62,Pull,12.1,,06/11/2024
27,Lunettes de soleil,,,2024-12-31
56,Cravate,18.2,,26/03/2025
27,Pull,,89.34,invalid_date
92,Lunettes de soleil,3.0,,2023-12-08
81,Pull,7.9,86.23,invalid_date
89,Montre,,18.97,2024-02-16
69,Cravate,,,invalid_date
61,Cravate,,,05/05/2025
37,Montre,,26.59,21/09/2023
96,Chemise,,28.95,2024-08-30
91,Robe,6.8,,invalid_date
96,Robe,,,invalid_date
20,Robe,1.2,,invalid_date
10,Cravate,,,17/10/2023
82,Chaussures,,17.11,2025-04-13
77,Chemise,,81.56,20/09/2024
80,Lunettes de soleil,,,13/12/2023
74,Pull,8.1,29.64,invalid_date
42,Montre,19.7,,invalid_date
58,Cravate,,,invalid_date
31,Robe,,60.58,invalid_date
62,Pantalon,,51.56,2025-01-19
61,Robe,18.0,,22/06/2023
38,Cravate,1.8,,23/10/2024
57,Pantalon,9.1,18.03,2025-02-04
43,Chaussures,12.9,65.95,2023-10-26
1,Pull,4.8,64.63,01/07/2024
10,Pantalon,5.9,96.13,23/09/2024
87,Montre,19.8,,21/09/2023
18,Pull,,,2024-01-04
97,Lunettes de soleil,,,invalid_date
1,Pull,3.9,,2025-04-16
93,Pull,15.8,89.5,2023-12-02
63,Robe,20.0,62.63,invalid_date
58,Lunettes de soleil,,73.01,invalid_date
24,Robe,1.2,69.37,2024-05-27
28,Montre,10.0,,2024-10-21
68,Pull,4.5,,2025-04-18
66,Lunettes de soleil,,32.8,21/01/2024
3,Montre,,,28/06/2024
27,Montre,,,26/06/2024
57,Pull,5.2,73.56,16/01/2025
43,Chaussures,15.9,,03/02/2024
13,Montre,19.1,97.11,2023-09-05
1,Chemise,,,invalid_date
54,Pull,5.7,,17/02/2025
37,Cravate,,91.65,25/08/2024
27,Chemise,16.1,42.53,2025-02-07
64,Pantalon,,37.11,22/02/2024
13,Chemise,,75.27,2025-02-14
62,Cravate,8.8,,2024-06-20
12,Lunettes de soleil,17.7,,2023-08-21
92,Robe,,,03/09/2024
13,Pull,17.6,,invalid_date
44,Cravate,11.8,88.63,2023-06-22
45,Montre,11.1,89.01,10/01/2025
72,Pull,,87.2,invalid_date
95,Pull,16.4,,invalid_date
78,Cravate,5.7,53.93,10/05/2024
